date,city,latitude,longitude,population,precipitation_sum,windspeed_10m_max,temperature_2m_max,temperature_2m_min
2020-07-06,Tampa,27.95,-82.46,3175275,0.0,15.4,30.9,21.3
2020-07-07,Tampa,27.95,-82.46,3175275,0.0,24.9,32.0,20.9
2020-07-08,Tampa,27.95,-82.46,3175275,0.0,30.5,36.5,27.3
2020-07-09,Tampa,27.95,-82.46,3175275,0.0,12.9,31.7,20.4
2020-07-10,Tampa,27.95,-82.46,3175275,0.0,12.4,35.3,26.0
2020-07-11,Tampa,27.95,-82.46,3175275,22.2,12.5,26.7,15.8
2020-07-12,Tampa,27.95,-82.46,3175275,0.8,19.5,34.9,25.2
2020-07-13,Tampa,27.95,-82.46,3175275,8.7,19.8,31.2,21.9
2020-07-14,Tampa,27.95,-82.46,3175275,0.0,17.5,30.6,18.6
2020-07-15,Tampa,27.95,-82.46,3175275,0.0,12.8,30.2,19.6
2020-07-16,Tampa,27.95,-82.46,3175275,0.0,18.8,29.4,19.3
2020-07-17,Tampa,27.95,-82.46,3175275,0.0,19.1,34.0,23.6
2020-07-18,Tampa,27.95,-82.46,3175275,0.0,10.6,38.5,27.8
2020-07-19,Tampa,27.95,-82.46,3175275,0.0,25.4,32.2,22.6
2020-07-20,Tampa,27.95,-82.46,3175275,5.7,5.2,32.9,23.4
2020-07-21,Tampa,27.95,-82.46,3175275,0.0,25.0,32.7,22.9
2020-07-22,Tampa,27.95,-82.46,3175275,7.1,23.6,31.5,20.9
2020-07-23,Tampa,27.95,-82.46,3175275,0.4,27.6,30.9,19.8
2020-07-24,Tampa,27.95,-82.46,3175275,0.0,11.7,32.9,20.8
2020-07-25,Tampa,27.95,-82.46,3175275,0.0,25.1,30.4,19.3
2020-07-26,Tampa,27.95,-82.46,3175275,8.7,19.5,27.5,15.2
2020-07-27,Tampa,27.95,-82.46,3175275,3.7,17.3,30.9,20.9
2020-07-28,Tampa,27.95,-82.46,3175275,0.0,24.7,31.8,21.5
2020-07-29,Tampa,27.95,-82.46,3175275,0.0,36.2,31.0,21.8
2020-07-30,Tampa,27.95,-82.46,3175275,0.0,27.1,36.5,27.1
2020-07-31,Tampa,27.95,-82.46,3175275,0.0,15.0,36.5,27.4
2020-08-01,Tampa,27.95,-82.46,3175275,0.0,7.2,26.8,17.5
2020-08-02,Tampa,27.95,-82.46,3175275,0.0,23.8,30.4,20.7
2020-08-03,Tampa,27.95,-82.46,3175275,0.0,9.1,33.9,22.5
2020-08-04,Tampa,27.95,-82.46,3175275,0.1,10.1,28.1,17.7
2020-08-05,Tampa,27.95,-82.46,3175275,0.0,13.8,35.7,26.1
2020-08-06,Tampa,27.95,-82.46,3175275,17.3,22.6,29.7,20.0
2020-08-07,Tampa,27.95,-82.46,3175275,0.0,13.2,22.6,12.6
2020-08-08,Tampa,27.95,-82.46,3175275,0.0,28.8,32.8,23.4
2020-08-09,Tampa,27.95,-82.46,3175275,6.5,13.1,31.7,20.9
2020-08-10,Tampa,27.95,-82.46,3175275,0.0,17.6,33.6,22.2
2020-08-11,Tampa,27.95,-82.46,3175275,12.6,3.0,29.6,19.7
2020-08-12,Tampa,27.95,-82.46,3175275,13.7,23.5,32.8,23.6
2020-08-13,Tampa,27.95,-82.46,3175275,0.0,14.4,35.5,24.6
2020-08-14,Tampa,27.95,-82.46,3175275,0.0,18.5,30.1,19.5
2020-08-15,Tampa,27.95,-82.46,3175275,0.0,34.7,30.4,20.9
2020-08-16,Tampa,27.95,-82.46,3175275,0.0,15.1,31.7,20.1
2020-08-17,Tampa,27.95,-82.46,3175275,6.5,25.4,35.2,23.7
2020-08-18,Tampa,27.95,-82.46,3175275,0.0,23.6,31.0,20.2
2020-08-19,Tampa,27.95,-82.46,3175275,14.2,28.9,28.0,17.8
2020-08-20,Tampa,27.95,-82.46,3175275,1.5,9.1,33.9,24.5
2020-08-21,Tampa,27.95,-82.46,3175275,21.8,10.8,27.8,16.5
2020-08-22,Tampa,27.95,-82.46,3175275,0.0,13.2,32.4,21.4
2020-08-23,Tampa,27.95,-82.46,3175275,0.0,25.2,29.0,19.2
2020-08-24,Tampa,27.95,-82.46,3175275,0.2,35.9,33.9,23.8
2020-08-25,Tampa,27.95,-82.46,3175275,1.5,25.6,31.1,20.9
2020-08-26,Tampa,27.95,-82.46,3175275,18.7,3.0,26.9,16.5
2020-08-27,Tampa,27.95,-82.46,3175275,0.0,16.7,30.6,20.1
2020-08-28,Tampa,27.95,-82.46,3175275,0.0,26.6,31.8,22.3
2020-08-29,Tampa,27.95,-82.46,3175275,0.0,26.1,26.8,15.4
2020-08-30,Tampa,27.95,-82.46,3175275,0.0,15.2,28.5,17.1
2020-08-31,Tampa,27.95,-82.46,3175275,0.0,25.4,27.9,17.1
2020-09-01,Tampa,27.95,-82.46,3175275,12.9,14.8,28.0,16.3
2020-09-02,Tampa,27.95,-82.46,3175275,38.2,11.6,27.7,16.6
2020-09-03,Tampa,27.95,-82.46,3175275,0.0,11.9,28.2,12.1
2020-09-04,Tampa,27.95,-82.46,3175275,0.0,3.0,26.6,16.0
2020-09-05,Tampa,27.95,-82.46,3175275,0.0,13.1,28.7,18.0
2020-09-06,Tampa,27.95,-82.46,3175275,0.0,3.2,33.7,24.2
2020-09-07,Tampa,27.95,-82.46,3175275,0.0,29.2,27.4,17.5
2020-09-08,Tampa,27.95,-82.46,3175275,0.0,25.1,29.2,18.8
2020-09-09,Tampa,27.95,-82.46,3175275,0.0,18.6,30.5,20.4
2020-09-10,Tampa,27.95,-82.46,3175275,16.3,30.3,28.5,17.0
2020-09-11,Tampa,27.95,-82.46,3175275,0.0,24.0,28.6,18.8
2020-09-12,Tampa,27.95,-82.46,3175275,0.0,19.2,29.3,18.8
2020-09-13,Tampa,27.95,-82.46,3175275,0.0,21.7,27.0,15.1
2020-09-14,Tampa,27.95,-82.46,3175275,0.0,19.1,26.6,16.2
2020-09-15,Tampa,27.95,-82.46,3175275,0.0,25.5,23.6,13.4
2020-09-16,Tampa,27.95,-82.46,3175275,0.0,31.7,29.7,20.0
2020-09-17,Tampa,27.95,-82.46,3175275,0.0,17.8,27.5,15.1
2020-09-18,Tampa,27.95,-82.46,3175275,0.0,12.1,27.3,16.1
2020-09-19,Tampa,27.95,-82.46,3175275,0.0,16.0,27.2,17.3
2020-09-20,Tampa,27.95,-82.46,3175275,0.0,11.2,23.3,11.2
2020-09-21,Tampa,27.95,-82.46,3175275,0.0,13.7,29.9,19.4
2020-09-22,Tampa,27.95,-82.46,3175275,0.0,9.1,26.6,16.2
2020-09-23,Tampa,27.95,-82.46,3175275,17.2,21.2,22.8,12.1
2020-09-24,Tampa,27.95,-82.46,3175275,7.4,24.8,30.2,19.6
2020-09-25,Tampa,27.95,-82.46,3175275,0.0,4.2,22.0,12.3
2020-09-26,Tampa,27.95,-82.46,3175275,0.0,22.4,27.7,15.6
2020-09-27,Tampa,27.95,-82.46,3175275,8.7,33.4,26.4,15.2
2020-09-28,Tampa,27.95,-82.46,3175275,5.1,33.9,26.9,15.6
2020-09-29,Tampa,27.95,-82.46,3175275,0.0,28.2,22.7,12.4
2020-09-30,Tampa,27.95,-82.46,3175275,0.0,18.4,27.5,17.3
2020-10-01,Tampa,27.95,-82.46,3175275,2.0,40.4,26.7,15.1
2020-10-02,Tampa,27.95,-82.46,3175275,12.4,12.5,17.4,6.4
2020-10-03,Tampa,27.95,-82.46,3175275,0.0,20.7,24.1,11.4
2020-10-04,Tampa,27.95,-82.46,3175275,4.9,26.7,28.5,16.9
2020-10-05,Tampa,27.95,-82.46,3175275,0.0,28.4,28.9,17.7
2020-10-06,Tampa,27.95,-82.46,3175275,25.5,23.8,25.6,15.4
2020-10-07,Tampa,27.95,-82.46,3175275,0.0,20.8,25.3,12.0
2020-10-08,Tampa,27.95,-82.46,3175275,0.6,21.4,23.1,11.9
2020-10-09,Tampa,27.95,-82.46,3175275,11.5,33.3,28.3,16.2
2020-10-10,Tampa,27.95,-82.46,3175275,0.0,26.0,26.1,16.3
2020-10-11,Tampa,27.95,-82.46,3175275,12.2,14.7,27.4,16.2
2020-10-12,Tampa,27.95,-82.46,3175275,10.1,21.7,30.0,18.3
2020-10-13,Tampa,27.95,-82.46,3175275,4.2,22.2,25.4,15.3
2020-10-14,Tampa,27.95,-82.46,3175275,16.7,20.3,26.5,14.1
2020-10-15,Tampa,27.95,-82.46,3175275,6.3,22.8,25.0,13.8
2020-10-16,Tampa,27.95,-82.46,3175275,0.0,21.8,28.3,17.5
2020-10-17,Tampa,27.95,-82.46,3175275,9.1,31.2,23.8,13.0
2020-10-18,Tampa,27.95,-82.46,3175275,4.0,6.8,23.9,13.9
2020-10-19,Tampa,27.95,-82.46,3175275,0.0,25.8,24.9,13.2
2020-10-20,Tampa,27.95,-82.46,3175275,0.0,10.5,27.2,16.1
2020-10-21,Tampa,27.95,-82.46,3175275,0.0,17.1,28.6,18.8
2020-10-22,Tampa,27.95,-82.46,3175275,0.0,19.8,23.2,11.5
2020-10-23,Tampa,27.95,-82.46,3175275,0.0,23.3,20.8,9.9
2020-10-24,Tampa,27.95,-82.46,3175275,0.0,35.3,27.6,17.4
2020-10-25,Tampa,27.95,-82.46,3175275,10.0,15.8,23.2,11.4
2020-10-26,Tampa,27.95,-82.46,3175275,0.0,19.4,20.5,10.7
2020-10-27,Tampa,27.95,-82.46,3175275,0.0,22.7,23.4,10.7
2020-10-28,Tampa,27.95,-82.46,3175275,0.0,24.4,23.6,13.2
2020-10-29,Tampa,27.95,-82.46,3175275,0.0,9.5,21.0,10.7
2020-10-30,Tampa,27.95,-82.46,3175275,0.0,16.0,19.3,8.6
2020-10-31,Tampa,27.95,-82.46,3175275,33.3,33.8,24.6,13.7
2020-11-01,Tampa,27.95,-82.46,3175275,0.0,19.7,24.0,12.9
2020-11-02,Tampa,27.95,-82.46,3175275,0.0,14.5,24.1,12.3
2020-11-03,Tampa,27.95,-82.46,3175275,0.0,9.3,25.1,14.3
2020-11-04,Tampa,27.95,-82.46,3175275,11.0,17.6,21.7,10.8
2020-11-05,Tampa,27.95,-82.46,3175275,16.5,30.0,26.2,13.4
2020-11-06,Tampa,27.95,-82.46,3175275,0.3,26.1,29.9,17.8
2020-11-07,Tampa,27.95,-82.46,3175275,0.0,31.5,17.5,5.6
2020-11-08,Tampa,27.95,-82.46,3175275,0.0,19.7,21.7,10.2
2020-11-09,Tampa,27.95,-82.46,3175275,0.0,19.4,28.8,18.2
2020-11-10,Tampa,27.95,-82.46,3175275,0.0,14.8,20.2,8.8
2020-11-11,Tampa,27.95,-82.46,3175275,0.0,16.3,21.9,10.1
2020-11-12,Tampa,27.95,-82.46,3175275,9.6,18.3,17.8,7.9
2020-11-13,Tampa,27.95,-82.46,3175275,35.8,10.2,19.3,9.1
2020-11-14,Tampa,27.95,-82.46,3175275,0.0,46.8,24.2,10.2
2020-11-15,Tampa,27.95,-82.46,3175275,5.2,17.9,15.4,4.5
2020-11-16,Tampa,27.95,-82.46,3175275,8.6,20.0,20.4,10.2
2020-11-17,Tampa,27.95,-82.46,3175275,8.3,17.7,21.1,10.5
2020-11-18,Tampa,27.95,-82.46,3175275,0.0,10.1,20.6,9.7
2020-11-19,Tampa,27.95,-82.46,3175275,0.0,23.5,24.4,13.6
2020-11-20,Tampa,27.95,-82.46,3175275,1.6,13.9,19.8,8.4
2020-11-21,Tampa,27.95,-82.46,3175275,0.0,21.5,15.1,4.8
2020-11-22,Tampa,27.95,-82.46,3175275,3.7,12.8,28.5,18.2
2020-11-23,Tampa,27.95,-82.46,3175275,0.0,31.3,31.1,21.0
2020-11-24,Tampa,27.95,-82.46,3175275,0.0,23.0,21.7,10.4
2020-11-25,Tampa,27.95,-82.46,3175275,8.0,5.2,24.2,12.4
2020-11-26,Tampa,27.95,-82.46,3175275,0.0,9.6,25.3,14.3
2020-11-27,Tampa,27.95,-82.46,3175275,21.4,25.5,19.8,9.4
2020-11-28,Tampa,27.95,-82.46,3175275,0.0,13.0,18.5,7.2
2020-11-29,Tampa,27.95,-82.46,3175275,2.1,30.7,30.2,17.6
2020-11-30,Tampa,27.95,-82.46,3175275,60.7,20.6,18.8,8.2
2020-12-01,Tampa,27.95,-82.46,3175275,0.0,5.9,21.7,11.2
2020-12-02,Tampa,27.95,-82.46,3175275,0.0,11.1,21.7,9.5
2020-12-03,Tampa,27.95,-82.46,3175275,12.7,20.0,21.3,10.1
2020-12-04,Tampa,27.95,-82.46,3175275,0.0,25.6,24.6,14.2
2020-12-05,Tampa,27.95,-82.46,3175275,0.0,38.4,20.5,10.4
2020-12-06,Tampa,27.95,-82.46,3175275,0.0,12.5,26.6,16.3
2020-12-07,Tampa,27.95,-82.46,3175275,0.0,30.8,16.0,4.1
2020-12-08,Tampa,27.95,-82.46,3175275,0.0,25.2,21.2,9.8
2020-12-09,Tampa,27.95,-82.46,3175275,0.0,13.5,23.5,13.5
2020-12-10,Tampa,27.95,-82.46,3175275,3.5,20.8,24.4,13.0
2020-12-11,Tampa,27.95,-82.46,3175275,0.0,24.0,23.6,12.9
2020-12-12,Tampa,27.95,-82.46,3175275,0.0,24.6,18.1,7.3
2020-12-13,Tampa,27.95,-82.46,3175275,0.0,7.9,19.3,8.9
2020-12-14,Tampa,27.95,-82.46,3175275,0.0,14.0,26.0,15.4
2020-12-15,Tampa,27.95,-82.46,3175275,0.0,25.4,22.2,11.1
2020-12-16,Tampa,27.95,-82.46,3175275,0.0,10.7,24.1,12.3
2020-12-17,Tampa,27.95,-82.46,3175275,4.7,16.0,19.9,8.4
2020-12-18,Tampa,27.95,-82.46,3175275,0.0,22.5,23.2,12.7
2020-12-19,Tampa,27.95,-82.46,3175275,0.0,12.1,18.9,8.6
2020-12-20,Tampa,27.95,-82.46,3175275,0.0,25.7,17.4,6.8
2020-12-21,Tampa,27.95,-82.46,3175275,4.5,15.4,23.1,12.8
2020-12-22,Tampa,27.95,-82.46,3175275,0.0,15.4,24.0,12.0
2020-12-23,Tampa,27.95,-82.46,3175275,67.9,25.1,21.7,10.7
2020-12-24,Tampa,27.95,-82.46,3175275,0.0,14.0,29.8,18.9
2020-12-25,Tampa,27.95,-82.46,3175275,0.0,25.8,22.7,12.6
2020-12-26,Tampa,27.95,-82.46,3175275,0.0,21.9,22.9,12.3
2020-12-27,Tampa,27.95,-82.46,3175275,0.6,19.8,27.6,17.3
2020-12-28,Tampa,27.95,-82.46,3175275,0.0,25.5,17.4,7.0
2020-12-29,Tampa,27.95,-82.46,3175275,0.0,26.4,20.5,10.4
2020-12-30,Tampa,27.95,-82.46,3175275,0.0,39.0,18.2,6.6
2020-12-31,Tampa,27.95,-82.46,3175275,0.0,16.2,21.9,11.1
2021-01-01,Tampa,27.95,-82.46,3175275,0.0,13.5,22.3,11.9
2021-01-02,Tampa,27.95,-82.46,3175275,1.5,25.8,23.0,12.7
2021-01-03,Tampa,27.95,-82.46,3175275,0.0,19.6,23.7,12.7
2021-01-04,Tampa,27.95,-82.46,3175275,0.0,3.0,20.6,6.7
2021-01-05,Tampa,27.95,-82.46,3175275,0.0,17.6,23.9,13.2
2021-01-06,Tampa,27.95,-82.46,3175275,5.9,13.6,20.5,8.9
2021-01-07,Tampa,27.95,-82.46,3175275,0.9,13.2,24.0,13.4
2021-01-08,Tampa,27.95,-82.46,3175275,0.0,17.7,20.3,8.0
2021-01-09,Tampa,27.95,-82.46,3175275,0.0,21.5,25.0,13.5
2021-01-10,Tampa,27.95,-82.46,3175275,0.0,17.1,22.9,12.5
2021-01-11,Tampa,27.95,-82.46,3175275,31.2,24.2,21.4,11.1
2021-01-12,Tampa,27.95,-82.46,3175275,0.0,18.3,23.7,11.6
2021-01-13,Tampa,27.95,-82.46,3175275,70.8,35.1,24.3,14.0
2021-01-14,Tampa,27.95,-82.46,3175275,0.0,21.4,24.5,12.8
2021-01-15,Tampa,27.95,-82.46,3175275,0.0,20.7,21.9,10.5
2021-01-16,Tampa,27.95,-82.46,3175275,0.0,9.2,24.2,14.1
2021-01-17,Tampa,27.95,-82.46,3175275,0.0,19.2,24.7,12.8
2021-01-18,Tampa,27.95,-82.46,3175275,0.0,21.7,22.8,12.1
2021-01-19,Tampa,27.95,-82.46,3175275,0.0,23.3,25.3,13.9
2021-01-20,Tampa,27.95,-82.46,3175275,0.0,8.4,21.5,7.8
2021-01-21,Tampa,27.95,-82.46,3175275,9.4,18.9,24.5,12.4
2021-01-22,Tampa,27.95,-82.46,3175275,4.7,22.6,21.8,9.8
2021-01-23,Tampa,27.95,-82.46,3175275,0.0,21.6,21.7,8.0
2021-01-24,Tampa,27.95,-82.46,3175275,2.7,13.6,23.5,11.6
2021-01-25,Tampa,27.95,-82.46,3175275,12.2,26.3,27.1,15.0
2021-01-26,Tampa,27.95,-82.46,3175275,0.0,7.2,21.8,8.7
2021-01-27,Tampa,27.95,-82.46,3175275,7.4,8.9,23.8,11.8
2021-01-28,Tampa,27.95,-82.46,3175275,14.2,20.3,22.2,10.3
2021-01-29,Tampa,27.95,-82.46,3175275,0.0,27.1,23.9,12.8
2021-01-30,Tampa,27.95,-82.46,3175275,4.8,6.0,24.1,14.1
2021-01-31,Tampa,27.95,-82.46,3175275,0.0,11.2,25.0,14.5
2021-02-01,Tampa,27.95,-82.46,3175275,12.4,13.1,22.1,10.7
2021-02-02,Tampa,27.95,-82.46,3175275,0.0,30.6,25.5,14.0
2021-02-03,Tampa,27.95,-82.46,3175275,11.9,33.7,21.8,11.8
2021-02-04,Tampa,27.95,-82.46,3175275,2.2,19.8,23.0,12.4
2021-02-05,Tampa,27.95,-82.46,3175275,0.0,5.4,24.3,13.9
2021-02-06,Tampa,27.95,-82.46,3175275,0.4,17.7,23.1,12.3
2021-02-07,Tampa,27.95,-82.46,3175275,0.0,14.4,21.1,10.5
2021-02-08,Tampa,27.95,-82.46,3175275,22.9,3.0,25.6,14.8
2021-02-09,Tampa,27.95,-82.46,3175275,16.0,20.9,27.5,14.6
2021-02-10,Tampa,27.95,-82.46,3175275,0.0,24.8,21.7,11.5
2021-02-11,Tampa,27.95,-82.46,3175275,0.0,13.5,21.5,9.5
2021-02-12,Tampa,27.95,-82.46,3175275,4.8,25.4,20.8,10.1
2021-02-13,Tampa,27.95,-82.46,3175275,2.9,13.8,25.5,14.4
2021-02-14,Tampa,27.95,-82.46,3175275,0.0,26.6,28.6,17.7
2021-02-15,Tampa,27.95,-82.46,3175275,0.0,9.1,19.9,8.6
2021-02-16,Tampa,27.95,-82.46,3175275,0.0,28.5,22.2,10.4
2021-02-17,Tampa,27.95,-82.46,3175275,0.0,26.0,27.7,17.0
2021-02-18,Tampa,27.95,-82.46,3175275,0.0,17.5,21.6,9.2
2021-02-19,Tampa,27.95,-82.46,3175275,0.0,16.5,25.0,15.1
2021-02-20,Tampa,27.95,-82.46,3175275,10.5,27.0,21.4,11.2
2021-02-21,Tampa,27.95,-82.46,3175275,0.0,25.5,18.5,8.5
2021-02-22,Tampa,27.95,-82.46,3175275,36.6,31.5,24.4,13.1
2021-02-23,Tampa,27.95,-82.46,3175275,0.0,11.8,23.8,11.2
2021-02-24,Tampa,27.95,-82.46,3175275,2.5,34.3,28.3,16.9
2021-02-25,Tampa,27.95,-82.46,3175275,0.0,18.5,27.7,17.7
2021-02-26,Tampa,27.95,-82.46,3175275,13.7,27.3,18.0,6.4
2021-02-27,Tampa,27.95,-82.46,3175275,0.0,25.7,26.8,15.1
2021-02-28,Tampa,27.95,-82.46,3175275,1.9,27.5,26.7,15.4
2021-03-01,Tampa,27.95,-82.46,3175275,0.0,14.1,28.7,17.4
2021-03-02,Tampa,27.95,-82.46,3175275,9.3,20.6,31.7,21.7
2021-03-03,Tampa,27.95,-82.46,3175275,0.0,24.9,24.2,13.9
2021-03-04,Tampa,27.95,-82.46,3175275,0.0,11.1,27.3,16.2
2021-03-05,Tampa,27.95,-82.46,3175275,0.0,8.7,29.1,18.4
2021-03-06,Tampa,27.95,-82.46,3175275,0.0,17.9,31.6,20.1
2021-03-07,Tampa,27.95,-82.46,3175275,0.0,24.3,24.7,14.1
2021-03-08,Tampa,27.95,-82.46,3175275,0.0,16.8,29.8,19.9
2021-03-09,Tampa,27.95,-82.46,3175275,13.6,4.7,29.3,19.4
2021-03-10,Tampa,27.95,-82.46,3175275,0.0,8.6,31.8,22.1
2021-03-11,Tampa,27.95,-82.46,3175275,21.1,24.6,28.5,18.5
2021-03-12,Tampa,27.95,-82.46,3175275,0.0,25.6,24.4,13.4
2021-03-13,Tampa,27.95,-82.46,3175275,0.0,18.7,24.3,12.5
2021-03-14,Tampa,27.95,-82.46,3175275,0.0,27.2,26.4,15.8
2021-03-15,Tampa,27.95,-82.46,3175275,0.0,26.1,24.3,14.0
2021-03-16,Tampa,27.95,-82.46,3175275,0.0,8.7,23.8,13.3
2021-03-17,Tampa,27.95,-82.46,3175275,3.5,30.2,30.1,20.5
2021-03-18,Tampa,27.95,-82.46,3175275,4.4,18.4,25.9,16.1
2021-03-19,Tampa,27.95,-82.46,3175275,0.0,30.2,24.7,13.7
2021-03-20,Tampa,27.95,-82.46,3175275,0.0,22.9,25.8,16.0
2021-03-21,Tampa,27.95,-82.46,3175275,0.0,20.5,26.0,12.9
2021-03-22,Tampa,27.95,-82.46,3175275,0.0,15.9,22.3,11.8
2021-03-23,Tampa,27.95,-82.46,3175275,0.0,17.3,29.3,19.0
2021-03-24,Tampa,27.95,-82.46,3175275,0.0,31.4,25.5,15.0
2021-03-25,Tampa,27.95,-82.46,3175275,6.5,21.6,33.0,23.5
2021-03-26,Tampa,27.95,-82.46,3175275,0.0,21.0,30.8,20.2
2021-03-27,Tampa,27.95,-82.46,3175275,0.0,22.3,27.9,17.8
2021-03-28,Tampa,27.95,-82.46,3175275,0.0,14.0,26.9,17.1
2021-03-29,Tampa,27.95,-82.46,3175275,0.0,23.2,32.8,22.7
2021-03-30,Tampa,27.95,-82.46,3175275,0.0,11.6,26.1,15.4
2021-03-31,Tampa,27.95,-82.46,3175275,1.6,27.0,29.7,17.3
2021-04-01,Tampa,27.95,-82.46,3175275,21.8,19.9,27.9,17.9
2021-04-02,Tampa,27.95,-82.46,3175275,0.0,9.3,30.1,19.1
2021-04-03,Tampa,27.95,-82.46,3175275,0.0,17.5,28.4,18.5
2021-04-04,Tampa,27.95,-82.46,3175275,0.0,25.6,32.5,22.1
2021-04-05,Tampa,27.95,-82.46,3175275,4.5,34.9,27.1,17.5
2021-04-06,Tampa,27.95,-82.46,3175275,0.0,11.7,24.9,14.7
2021-04-07,Tampa,27.95,-82.46,3175275,7.2,15.4,22.8,11.8
2021-04-08,Tampa,27.95,-82.46,3175275,0.0,18.5,26.1,16.7
2021-04-09,Tampa,27.95,-82.46,3175275,0.4,3.0,32.4,22.8
2021-04-10,Tampa,27.95,-82.46,3175275,0.0,13.0,32.4,23.0
2021-04-11,Tampa,27.95,-82.46,3175275,0.0,38.8,28.4,18.9
2021-04-12,Tampa,27.95,-82.46,3175275,0.0,17.3,28.6,18.6
2021-04-13,Tampa,27.95,-82.46,3175275,0.0,30.5,29.8,20.3
2021-04-14,Tampa,27.95,-82.46,3175275,0.0,26.6,29.8,16.7
2021-04-15,Tampa,27.95,-82.46,3175275,0.0,31.6,29.4,18.9
2021-04-16,Tampa,27.95,-82.46,3175275,0.0,29.6,32.8,22.0
2021-04-17,Tampa,27.95,-82.46,3175275,1.8,14.3,31.7,20.1
2021-04-18,Tampa,27.95,-82.46,3175275,0.0,21.9,30.0,19.6
2021-04-19,Tampa,27.95,-82.46,3175275,0.0,11.3,29.3,18.5
2021-04-20,Tampa,27.95,-82.46,3175275,10.4,11.9,23.0,13.1
2021-04-21,Tampa,27.95,-82.46,3175275,0.0,27.7,30.9,20.0
2021-04-22,Tampa,27.95,-82.46,3175275,0.0,22.1,25.3,13.8
2021-04-23,Tampa,27.95,-82.46,3175275,0.0,17.1,28.7,16.2
2021-04-24,Tampa,27.95,-82.46,3175275,0.0,34.5,24.1,12.7
2021-04-25,Tampa,27.95,-82.46,3175275,0.0,31.1,33.9,23.7
2021-04-26,Tampa,27.95,-82.46,3175275,18.3,21.5,32.8,23.4
2021-04-27,Tampa,27.95,-82.46,3175275,0.0,25.2,32.9,22.8
2021-04-28,Tampa,27.95,-82.46,3175275,0.0,16.1,32.9,23.4
2021-04-29,Tampa,27.95,-82.46,3175275,6.7,30.8,27.6,15.3
2021-04-30,Tampa,27.95,-82.46,3175275,0.0,14.3,30.6,20.2
2021-05-01,Tampa,27.95,-82.46,3175275,4.2,27.7,29.3,20.0
2021-05-02,Tampa,27.95,-82.46,3175275,0.0,17.2,28.7,18.6
2021-05-03,Tampa,27.95,-82.46,3175275,0.0,30.1,33.6,24.4
2021-05-04,Tampa,27.95,-82.46,3175275,0.5,21.2,26.8,16.6
2021-05-05,Tampa,27.95,-82.46,3175275,0.0,24.2,26.1,15.9
2021-05-06,Tampa,27.95,-82.46,3175275,0.0,35.2,35.0,25.6
2021-05-07,Tampa,27.95,-82.46,3175275,5.9,14.0,33.1,22.9
2021-05-08,Tampa,27.95,-82.46,3175275,0.2,27.2,26.1,16.4
2021-05-09,Tampa,27.95,-82.46,3175275,0.0,29.7,34.4,22.2
2021-05-10,Tampa,27.95,-82.46,3175275,0.0,13.1,26.3,15.7
2021-05-11,Tampa,27.95,-82.46,3175275,4.1,22.3,32.0,22.0
2021-05-12,Tampa,27.95,-82.46,3175275,2.1,16.1,28.6,17.7
2021-05-13,Tampa,27.95,-82.46,3175275,0.0,24.6,30.3,19.4
2021-05-14,Tampa,27.95,-82.46,3175275,0.0,14.7,31.2,21.9
2021-05-15,Tampa,27.95,-82.46,3175275,21.7,24.5,32.0,22.3
2021-05-16,Tampa,27.95,-82.46,3175275,3.1,20.5,31.3,20.4
2021-05-17,Tampa,27.95,-82.46,3175275,0.0,12.8,30.3,19.9
2021-05-18,Tampa,27.95,-82.46,3175275,3.0,15.3,32.0,20.6
2021-05-19,Tampa,27.95,-82.46,3175275,0.0,39.8,28.9,18.1
2021-05-20,Tampa,27.95,-82.46,3175275,0.0,16.1,33.0,22.6
2021-05-21,Tampa,27.95,-82.46,3175275,7.3,10.8,32.2,20.4
2021-05-22,Tampa,27.95,-82.46,3175275,33.3,10.7,32.4,22.1
2021-05-23,Tampa,27.95,-82.46,3175275,0.0,20.2,36.7,25.7
2021-05-24,Tampa,27.95,-82.46,3175275,0.0,11.9,35.3,24.9
2021-05-25,Tampa,27.95,-82.46,3175275,0.0,25.7,30.4,20.3
2021-05-26,Tampa,27.95,-82.46,3175275,14.9,11.5,34.0,24.4
2021-05-27,Tampa,27.95,-82.46,3175275,1.0,19.8,35.9,24.0
2021-05-28,Tampa,27.95,-82.46,3175275,11.1,18.5,30.8,20.5
2021-05-29,Tampa,27.95,-82.46,3175275,0.6,10.9,29.2,19.0
2021-05-30,Tampa,27.95,-82.46,3175275,0.0,21.1,27.9,18.0
2021-05-31,Tampa,27.95,-82.46,3175275,0.0,5.0,34.9,25.8
2021-06-01,Tampa,27.95,-82.46,3175275,0.0,10.9,36.1,25.1
2021-06-02,Tampa,27.95,-82.46,3175275,0.0,31.3,32.1,22.1
2021-06-03,Tampa,27.95,-82.46,3175275,0.0,14.0,34.1,24.0
2021-06-04,Tampa,27.95,-82.46,3175275,0.0,27.4,36.4,25.0
2021-06-05,Tampa,27.95,-82.46,3175275,0.0,17.1,33.7,22.7
2021-06-06,Tampa,27.95,-82.46,3175275,3.6,21.4,32.3,22.1
2021-06-07,Tampa,27.95,-82.46,3175275,0.0,22.8,31.3,20.1
2021-06-08,Tampa,27.95,-82.46,3175275,0.0,11.6,33.0,22.2
2021-06-09,Tampa,27.95,-82.46,3175275,12.9,14.8,30.1,19.4
2021-06-10,Tampa,27.95,-82.46,3175275,18.5,29.2,30.6,21.5
